depth,index,method,strategy,path_length,visited,processed,max_depth,execution_time
7,369,bfs,rdlu,7,455,210,7,4.033
7,369,bfs,rdul,7,459,212,7,3.691
7,369,bfs,uldr,7,593,275,7,3.643
7,369,bfs,ulrd,7,711,328,7,3.730
7,369,dfs,drlu,7,8,8,20,3.389
7,369,dfs,drul,19,108138,59304,20,78.605
7,369,dfs,ludr,19,1281630,702864,20,911.854
7,369,dfs,lurd,19,2028453,1112651,20,1482.375
7,369,dfs,rdlu,17,1022342,561231,20,694.723
7,369,dfs,rdul,17,1375250,754387,20,936.987
7,369,dfs,uldr,19,3039548,1667235,20,2202.533
7,369,dfs,ulrd,19,2801503,1536327,20,2004.780
7,370,astr,hamm,7,24,12,11,4.437
7,370,astr,manh,7,15,8,7,4.561
7,370,bfs,drlu,7,204,97,7,3.220
7,370,bfs,drul,7,208,99,7,3.249
7,370,bfs,ludr,7,414,201,7,3.329
7,370,bfs,lurd,7,414,201,7,3.362
7,370,bfs,rdlu,7,204,97,7,3.580
7,370,bfs,rdul,7,208,99,7,3.758
7,370,bfs,uldr,7,418,203,7,3.414
7,370,bfs,ulrd,7,418,203,7,3.370
7,370,dfs,drlu,7,8,8,20,3.733
7,370,dfs,drul,19,108138,59304,20,94.226
7,370,dfs,ludr,19,1619643,888084,20,1175.999
7,370,dfs,lurd,19,2552196,1400605,20,1837.013
7,370,dfs,rdlu,7,8,8,20,3.263
7,370,dfs,rdul,17,110617,60658,20,79.143
7,370,dfs,uldr,19,1634942,896315,20,1167.984
7,370,dfs,ulrd,19,2566110,1407942,20,1852.425
7,371,astr,hamm,7,17,8,7,4.391
7,371,astr,manh,7,17,8,7,4.539
7,371,bfs,drlu,7,492,232,7,3.418
7,371,bfs,drul,7,492,232,7,3.697
7,371,bfs,ludr,7,270,130,7,3.358
7,371,bfs,lurd,7,312,150,7,3.285
7,371,bfs,rdlu,7,534,252,7,3.551
7,371,bfs,rdul,7,534,252,7,3.511
7,371,bfs,uldr,7,270,130,7,3.947
7,371,bfs,ulrd,7,312,150,7,3.431
7,371,dfs,drlu,17,1581248,868244,20,1092.909
7,371,dfs,drul,17,1715345,941797,20,1179.710
7,371,dfs,ludr,17,299524,164194,20,212.759
7,371,dfs,lurd,17,568322,311751,20,406.061
7,371,dfs,rdlu,19,2345253,1285724,20,1618.187
7,371,dfs,rdul,19,2162886,1185360,20,1485.435
7,371,dfs,uldr,17,327569,179522,20,233.291
7,371,dfs,ulrd,17,453241,248583,20,321.340
7,372,astr,hamm,7,19,8,7,4.613
7,372,astr,manh,7,32,15,14,4.846
7,372,bfs,drlu,7,670,308,7,3.991
7,372,bfs,drul,7,550,254,7,3.811
7,372,bfs,ludr,7,478,221,7,3.729
7,372,bfs,lurd,7,496,230,7,3.549
7,372,bfs,rdlu,7,688,317,7,3.775
7,372,bfs,rdul,7,570,264,7,7.607
7,372,bfs,uldr,7,355,166,7,3.580
7,372,bfs,ulrd,7,375,176,7,3.870
7,372,dfs,drlu,19,464734,255135,20,316.810
7,372,dfs,drul,19,502246,275586,20,346.577
7,372,dfs,ludr,19,1215730,666980,20,888.322
7,372,dfs,lurd,19,824359,452674,20,610.908
7,372,dfs,rdlu,19,2028305,1112574,20,1383.867
7,372,dfs,rdul,19,1281464,702775,20,878.971
7,372,dfs,uldr,19,223186,122391,20,205.190
7,372,dfs,ulrd,17,1194,652,20,5.533
7,373,astr,hamm,7,17,8,7,10.858
7,373,astr,manh,7,21,10,9,4.435
7,373,bfs,drlu,7,375,182,7,3.363
7,373,bfs,drul,7,375,182,7,3.731
7,373,bfs,ludr,7,227,108,7,3.328
7,373,bfs,lurd,7,247,118,7,3.454
7,373,bfs,rdlu,7,395,192,7,3.369
7,373,bfs,rdul,7,395,192,7,3.760
7,373,bfs,uldr,7,227,108,7,3.200
7,373,bfs,ulrd,7,247,118,7,3.615
7,373,dfs,drlu,19,4089738,2243275,20,2836.285
7,373,dfs,drul,17,4173716,2289646,20,2865.805
7,373,dfs,ludr,19,208567,114314,20,151.039
7,373,dfs,lurd,17,1194,652,20,5.046
7,373,dfs,rdlu,19,4378486,2402372,20,3015.617
7,373,dfs,rdul,17,4171540,2288650,20,2853.675
7,373,dfs,uldr,19,223186,122391,20,203.948
7,373,dfs,ulrd,17,1194,652,20,5.118
7,374,astr,hamm,7,17,8,7,4.262
7,374,astr,manh,7,38,17,16,4.586
7,374,bfs,drlu,7,514,242,7,3.444
7,374,bfs,drul,7,514,242,7,3.449
7,374,bfs,ludr,7,292,140,7,3.374
7,374,bfs,lurd,7,290,140,7,3.510
7,374,bfs,rdlu,7,512,242,7,3.464
7,374,bfs,rdul,7,512,242,7,3.611
7,374,bfs,uldr,7,292,140,7,3.404
7,374,bfs,ulrd,7,290,140,7,3.289
7,374,dfs,drlu,17,76809,42043,20,56.857
7,374,dfs,drul,17,73550,40327,20,54.762
7,374,dfs,ludr,15,453804,248893,20,355.929
7,374,dfs,lurd,17,1058198,580260,20,779.106
7,374,dfs,rdlu,19,4190641,2298755,20,2862.224
7,374,dfs,rdul,19,4206985,2307438,20,2897.094
7,374,dfs,uldr,15,568871,312051,20,403.521
7,374,dfs,ulrd,17,1009392,553344,20,773.324
7,375,astr,hamm,7,17,8,7,4.403
7,375,astr,manh,7,34,17,16,4.340
7,375,bfs,drlu,7,375,182,7,3.335
7,375,bfs,drul,7,375,182,7,3.409
7,375,bfs,ludr,7,227,108,7,3.322
7,375,bfs,lurd,7,247,118,7,3.430
7,375,bfs,rdlu,7,395,192,7,3.343
7,375,bfs,rdul,7,395,192,7,3.796
7,375,bfs,uldr,7,227,108,7,3.185
7,375,bfs,ulrd,7,247,118,7,3.194
7,375,dfs,drlu,17,60024,32992,20,46.023
7,375,dfs,drul,17,429406,235636,20,292.178
7,375,dfs,ludr,17,319,176,20,4.488
7,375,dfs,lurd,17,343805,188613,20,246.587
7,375,dfs,rdlu,17,63742,35022,20,48.546
7,375,dfs,rdul,17,432824,237423,20,293.416
7,375,dfs,uldr,17,319,176,20,4.386
7,375,dfs,ulrd,17,343671,188480,20,267.113
7,376,astr,hamm,7,27,12,11,4.484
7,376,astr,manh,7,36,17,16,4.786
7,376,bfs,drlu,7,550,254,7,3.647
7,376,bfs,drul,7,670,308,7,3.732
7,376,bfs,ludr,7,355,166,7,3.703
7,376,bfs,lurd,7,375,176,7,3.597
7,376,bfs,rdlu,7,570,264,7,5.759
7,376,bfs,rdul,7,690,318,7,4.434
7,376,bfs,uldr,7,476,220,7,3.547
7,376,bfs,ulrd,7,496,230,7,3.598
7,376,dfs,drlu,17,95836,52566,20,69.947
7,376,dfs,drul,17,186053,101962,20,131.274
7,376,dfs,ludr,17,319,176,20,4.834
7,376,dfs,lurd,17,343805,188613,20,247.584
7,376,dfs,rdlu,19,223088,122336,20,154.855
7,376,dfs,rdul,19,471378,258812,20,341.408
7,376,dfs,uldr,19,960815,527482,20,682.717
7,376,dfs,ulrd,19,1306773,716847,20,921.347
7,377,astr,hamm,7,19,8,7,4.859
7,377,astr,manh,7,24,10,9,4.742
7,377,bfs,drlu,7,443,208,7,3.399
7,377,bfs,drul,7,443,208,7,3.464
7,377,bfs,ludr,7,469,223,7,3.523
7,377,bfs,lurd,7,364,175,7,3.467
7,377,bfs,rdlu,7,333,158,7,3.627
7,377,bfs,rdul,7,333,158,7,5.099
7,377,bfs,uldr,7,469,223,7,3.392
7,377,bfs,ulrd,7,364,175,7,3.358
7,377,dfs,drlu,17,74191,40598,20,55.088
7,377,dfs,drul,17,172126,94345,20,122.355
7,377,dfs,ludr,19,841773,461685,20,597.569
7,377,dfs,lurd,19,551,312,20,4.461
7,377,dfs,rdlu,17,1076427,590403,20,745.292
7,377,dfs,rdul,17,1066133,584766,20,732.167
7,377,dfs,uldr,19,900661,494187,20,636.618
7,377,dfs,ulrd,19,551,312,20,4.430
7,378,astr,hamm,7,18,8,7,4.461
7,378,astr,manh,7,25,11,10,4.552
7,378,bfs,drlu,7,350,169,7,6.504
7,378,bfs,drul,7,350,169,7,3.299
7,378,bfs,ludr,7,265,128,7,3.237
7,378,bfs,lurd,7,272,131,7,3.426
7,378,bfs,rdlu,7,357,172,7,3.838
7,378,bfs,rdul,7,357,172,7,3.888
7,378,bfs,uldr,7,265,128,7,3.240
7,378,bfs,ulrd,7,272,131,7,3.368
7,378,dfs,drlu,19,3762977,2063562,20,2696.025
7,378,dfs,drul,19,3573142,1959525,20,2450.363
7,378,dfs,ludr,19,1039131,569628,20,806.308
7,378,dfs,lurd,19,956093,524264,20,682.918
7,378,dfs,rdlu,19,3738456,2050653,20,2550.602
7,378,dfs,rdul,19,3556192,1950559,20,2445.998
7,378,dfs,uldr,19,1012084,555307,20,728.057
7,378,dfs,ulrd,19,928698,509541,20,651.073
7,379,astr,hamm,7,23,10,9,4.825
7,379,astr,manh,7,30,14,13,4.653
7,379,bfs,drlu,7,504,239,7,3.465
7,379,bfs,drul,7,375,177,7,3.337
7,379,bfs,ludr,7,420,201,7,3.421
7,379,bfs,lurd,7,427,204,7,3.585
7,379,bfs,rdlu,7,511,242,7,3.604
7,379,bfs,rdul,7,382,180,7,5.448
7,379,bfs,uldr,7,291,139,7,3.268
7,379,bfs,ulrd,7,298,142,7,3.285
7,379,dfs,drlu,17,4437,2439,20,9.639
7,379,dfs,drul,17,1368465,751368,20,929.541
7,379,dfs,ludr,19,4357870,2390414,20,3365.895
7,379,dfs,lurd,19,4362507,2393143,20,3132.627
7,379,dfs,rdlu,17,4650,2556,20,7.147
7,379,dfs,rdul,17,1368286,751036,20,949.963
7,379,dfs,uldr,19,316659,173583,20,223.432
7,379,dfs,ulrd,17,319493,175116,20,229.113
7,380,astr,hamm,7,38,15,14,5.015
7,380,astr,manh,7,36,17,16,5.019
7,380,bfs,drlu,7,484,224,7,3.541
7,380,bfs,drul,7,499,230,7,3.584
7,380,bfs,ludr,7,611,285,7,3.821
7,380,bfs,lurd,7,545,254,7,3.713
7,380,bfs,rdlu,7,422,194,7,3.543
7,380,bfs,rdul,7,437,200,7,3.942
7,380,bfs,uldr,7,626,291,7,3.771
7,380,bfs,ulrd,7,560,260,7,3.737
7,380,dfs,drlu,19,385765,211658,20,311.760
7,380,dfs,drul,19,550073,301842,20,386.586
7,380,dfs,ludr,19,1281834,702978,20,903.297
7,380,dfs,lurd,19,2027723,1112256,20,1467.263
7,380,dfs,rdlu,17,657380,360815,20,451.538
7,380,dfs,rdul,17,239287,131245,20,167.361
7,380,dfs,uldr,17,546290,299771,20,384.949
7,380,dfs,ulrd,19,239124,131158,20,217.726
7,381,astr,hamm,7,21,9,8,4.338
7,381,astr,manh,7,24,11,10,4.479
7,381,bfs,drlu,7,415,196,7,3.479
7,381,bfs,drul,7,464,220,7,3.520
7,381,bfs,ludr,7,331,158,7,3.635
7,381,bfs,lurd,7,338,161,7,3.558
7,381,bfs,rdlu,7,422,199,7,3.423
7,381,bfs,rdul,7,471,223,7,4.788
7,381,bfs,uldr,7,383,183,7,3.940
7,381,bfs,ulrd,7,390,186,7,3.406
7,381,dfs,drlu,17,1369219,751552,20,1094.282
7,381,dfs,drul,17,2443,1351,20,5.660
7,381,dfs,ludr,19,691999,379659,20,497.743
7,381,dfs,lurd,19,692732,380019,20,492.232
7,381,dfs,rdlu,17,1369789,752102,20,939.202
7,381,dfs,rdul,17,2717,1502,20,5.710
7,381,dfs,uldr,19,2127539,1167906,20,1536.020
7,381,dfs,ulrd,19,1887232,1035938,20,1347.229
7,382,astr,hamm,7,18,8,7,4.942
7,382,astr,manh,7,21,10,9,4.765
7,382,bfs,drlu,7,273,132,7,3.407
7,382,bfs,drul,7,288,138,7,3.440
7,382,bfs,ludr,7,330,160,7,3.419
7,382,bfs,lurd,7,337,163,7,3.358
7,382,bfs,rdlu,7,280,135,7,3.446
7,382,bfs,rdul,7,295,141,7,5.162
7,382,bfs,uldr,7,342,165,7,3.597
7,382,bfs,ulrd,7,349,168,7,3.944
7,382,dfs,drlu,19,1368441,749962,20,1061.687
7,382,dfs,drul,17,1282596,703134,20,883.931
7,382,dfs,ludr,19,1281046,702219,20,930.145
7,382,dfs,lurd,19,1993448,1093377,20,1458.905
7,382,dfs,rdlu,19,1352072,741582,20,918.871
7,382,dfs,rdul,17,1281902,703016,20,870.852
7,382,dfs,uldr,19,1280939,702642,20,900.980
7,382,dfs,ulrd,19,1993378,1093484,20,1423.598
7,383,astr,hamm,7,20,9,8,5.116
7,383,astr,manh,7,23,10,9,4.697
7,383,bfs,drlu,7,477,227,7,3.418
7,383,bfs,drul,7,380,182,7,4.169
7,383,bfs,ludr,7,420,198,7,3.398
7,383,bfs,lurd,7,427,201,7,3.430
7,383,bfs,rdlu,7,484,230,7,3.404
7,383,bfs,rdul,7,387,185,7,3.831
7,383,bfs,uldr,7,318,151,7,3.399
7,383,bfs,ulrd,7,325,154,7,3.527
7,383,dfs,drlu,19,1366633,750132,20,984.171
7,383,dfs,drul,19,728,407,20,4.422
7,383,dfs,ludr,19,862561,473103,20,620.176
7,383,dfs,lurd,19,842843,462221,20,593.414
7,383,dfs,rdlu,19,1367103,750626,20,937.530
7,383,dfs,rdul,19,790,441,20,4.492
7,383,dfs,uldr,17,914806,501749,20,674.262
7,383,dfs,ulrd,17,904738,496178,20,635.507
7,384,astr,hamm,7,16,8,7,4.468
7,384,astr,manh,7,21,10,9,4.698
7,384,bfs,drlu,7,497,234,7,3.424
7,384,bfs,drul,7,497,234,7,3.444
7,384,bfs,ludr,7,273,130,7,3.311
7,384,bfs,lurd,7,307,148,7,3.274
7,384,bfs,rdlu,7,529,251,7,5.063
7,384,bfs,rdul,7,529,251,7,4.443
7,384,bfs,uldr,7,273,130,7,3.287
7,384,bfs,ulrd,7,307,148,7,3.318
7,384,dfs,drlu,17,76249,41730,20,56.458
7,384,dfs,drul,17,174370,95575,20,128.477
7,384,dfs,ludr,15,41863,22976,20,34.420
7,384,dfs,lurd,19,297375,163020,20,212.227
7,384,dfs,rdlu,19,4190783,2298831,20,2839.910
7,384,dfs,rdul,19,4207128,2307515,20,2907.909
7,384,dfs,uldr,15,144489,79177,20,114.091
7,384,dfs,ulrd,19,324192,177690,20,233.553
7,385,astr,hamm,7,18,8,7,4.134
7,385,astr,manh,7,26,12,11,7.240
7,385,bfs,drlu,7,374,176,7,3.348
7,385,bfs,drul,7,374,176,7,3.416
7,385,bfs,ludr,7,337,161,7,3.383
7,385,bfs,lurd,7,431,206,7,3.410
7,385,bfs,rdlu,7,465,220,7,3.628
7,385,bfs,rdul,7,465,220,7,4.367
7,385,bfs,uldr,7,337,161,7,3.444
7,385,bfs,ulrd,7,431,206,7,3.424
7,385,dfs,drlu,19,27429,15029,20,23.292
7,385,dfs,drul,19,42743,23418,20,33.389
7,385,dfs,ludr,17,777237,426311,20,566.849
7,385,dfs,lurd,15,9208,5043,20,11.670
7,385,dfs,rdlu,19,1222823,670859,20,838.266
7,385,dfs,rdul,19,1485251,815424,20,1018.989
7,385,dfs,uldr,17,777426,426546,20,571.037
7,385,dfs,ulrd,15,9211,5043,20,15.952
7,386,astr,hamm,7,26,12,11,4.492
7,386,astr,manh,7,41,19,18,5.351
7,386,bfs,drlu,7,651,302,7,3.773
7,386,bfs,drul,7,615,284,7,3.646
7,386,bfs,ludr,7,427,199,7,3.523
7,386,bfs,lurd,7,429,200,7,3.602
7,386,bfs,rdlu,7,653,303,7,3.809
7,386,bfs,rdul,7,617,285,7,3.786
7,386,bfs,uldr,7,392,181,7,3.520
7,386,bfs,ulrd,7,394,182,7,3.484
7,386,dfs,drlu,17,114868,63019,20,84.273
7,386,dfs,drul,17,178111,97605,20,126.498
7,386,dfs,ludr,19,970465,532345,20,700.875
7,386,dfs,lurd,19,1055434,578997,20,797.837
7,386,dfs,rdlu,19,286104,156901,20,204.816
7,386,dfs,rdul,19,426825,234220,20,291.112
7,386,dfs,uldr,19,192321,105405,20,152.267
7,386,dfs,ulrd,17,707,393,20,4.805
7,387,astr,hamm,7,19,8,7,4.564
7,387,astr,manh,7,26,11,10,4.697
7,387,bfs,drlu,7,581,269,7,3.725
7,387,bfs,drul,7,683,316,7,3.701
7,387,bfs,ludr,7,358,166,7,3.531
7,387,bfs,lurd,7,360,167,7,3.682
7,387,bfs,rdlu,7,583,270,7,3.836
7,387,bfs,rdul,7,685,317,7,3.984
7,387,bfs,uldr,7,461,214,7,3.705
7,387,bfs,ulrd,7,463,215,7,3.595
7,387,dfs,drlu,19,411867,225963,20,290.511
7,387,dfs,drul,19,597700,328001,20,411.220
7,387,dfs,ludr,19,201355,110438,20,145.917
7,387,dfs,lurd,19,744613,408810,20,546.386
7,387,dfs,rdlu,19,2027966,1112389,20,1378.479
7,387,dfs,rdul,19,1282315,703240,20,873.147
7,387,dfs,uldr,15,1012596,555586,20,734.406
7,387,dfs,ulrd,15,930530,510535,20,682.238
7,388,astr,hamm,7,29,14,13,4.433
7,388,astr,manh,7,22,11,10,4.688
7,388,bfs,drlu,7,376,177,7,3.893
7,388,bfs,drul,7,376,177,7,3.868
7,388,bfs,ludr,7,542,250,7,3.579
7,388,bfs,lurd,7,669,307,7,3.907
7,388,bfs,rdlu,7,504,234,7,3.568
7,388,bfs,rdul,7,504,234,7,3.975
7,388,bfs,uldr,7,542,250,7,4.307
7,388,bfs,ulrd,7,669,307,7,3.689
7,388,dfs,drlu,15,46369,25500,20,36.312
7,388,dfs,drul,19,118131,64780,20,85.646
7,388,dfs,ludr,19,1281318,702693,20,913.443
7,388,dfs,lurd,19,2028223,1112527,20,1449.128
7,388,dfs,rdlu,19,459385,252077,20,311.700
7,388,dfs,rdul,19,350454,192301,20,246.659
7,388,dfs,uldr,19,487889,267717,20,348.530
7,388,dfs,ulrd,19,455089,249774,20,338.202
7,389,astr,hamm,7,28,13,12,4.865
7,389,astr,manh,7,25,13,12,4.582
